Load,Time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation
3274.770112,2025-02-20 06:30:00,-6.4,30.5,2.4,0.5
3331.374976,2025-02-20 06:45:00,-6.4,30.25,2.45,0.75
3425.52112,2025-02-20 07:00:00,-6.4,30.0,2.5,1.0
3584.771392,2025-02-20 07:15:00,-6.2,29.0,2.675,20.75
3765.625504,2025-02-20 07:30:00,-6.0,28.0,2.85,40.5
4057.723264,2025-02-20 07:45:00,-5.8,27.0,3.0250000000000004,60.25
4727.20096,2025-02-20 08:00:00,-5.6,26.0,3.2,80.0
5285.692192,2025-02-20 08:15:00,-5.55,26.25,3.25,121.0
5509.668448,2025-02-20 08:30:00,-5.5,26.5,3.3,162.0
5661.0784,2025-02-20 08:45:00,-5.45,26.75,3.35,203.0
5781.482464,2025-02-20 09:00:00,-5.4,27.0,3.4,244.0
5855.03872,2025-02-20 09:15:00,-5.1000000000000005,25.5,3.6,285.0
5919.488128,2025-02-20 09:30:00,-4.800000000000001,24.0,3.8,326.0
5967.574336,2025-02-20 09:45:00,-4.5,22.5,4.0,367.0
6019.675936,2025-02-20 10:00:00,-4.2,21.0,4.2,408.0
6054.722944,2025-02-20 10:15:00,-3.9250000000000003,20.5,4.2,439.75
6103.417216,2025-02-20 10:30:00,-3.6500000000000004,20.0,4.2,471.5
6124.810912,2025-02-20 10:45:00,-3.375,19.5,4.2,503.25
6140.567008,2025-02-20 11:00:00,-3.1,19.0,4.2,535.0
6154.95856,2025-02-20 11:15:00,-2.875,18.5,4.2,553.0
6038.412832,2025-02-20 11:30:00,-2.6500000000000004,18.0,4.2,571.0
5798.212192,2025-02-20 11:45:00,-2.4250000000000003,17.5,4.2,589.0
5219.227168,2025-02-20 12:00:00,-2.2,17.0,4.2,607.0
4818.717856,2025-02-20 12:15:00,-2.0250000000000004,16.75,4.175,609.5
4752.5416,2025-02-20 12:30:00,-1.85,16.5,4.15,612.0
4699.413472,2025-02-20 12:45:00,-1.675,16.25,4.125,614.5
4774.204384,2025-02-20 13:00:00,-1.5,16.0,4.1,617.0
4877.732992,2025-02-20 13:15:00,-1.375,15.75,4.074999999999999,604.0
5213.295136,2025-02-20 13:30:00,-1.25,15.5,4.05,591.0
5606.309728,2025-02-20 13:45:00,-1.125,15.25,4.025,578.0
5690.148448,2025-02-20 14:00:00,-1.0,15.0,4.0,565.0
5774.582464,2025-02-20 14:15:00,-1.0,15.0,4.025,537.5
5779.748128,2025-02-20 14:30:00,-1.0,15.0,4.05,510.0
5797.574656,2025-02-20 14:45:00,-1.0,15.0,4.074999999999999,482.5
5825.15968,2025-02-20 15:00:00,-1.0,15.0,4.1,455.0
5867.871232,2025-02-20 15:15:00,-1.05,15.0,4.1,416.5
5936.203744,2025-02-20 15:30:00,-1.1,15.0,4.1,378.0
5939.568928,2025-02-20 15:45:00,-1.15,15.0,4.1,339.5
5978.147008,2025-02-20 16:00:00,-1.2,15.0,4.1,301.0
6021.211072,2025-02-20 16:15:00,-1.4,15.25,3.8499999999999996,258.25
6012.673312,2025-02-20 16:30:00,-1.6,15.5,3.5999999999999996,215.5
5985.043264,2025-02-20 16:45:00,-1.8,15.75,3.35,172.75
5898.787648,2025-02-20 17:00:00,-2.0,16.0,3.1,130.0
5781.590272,2025-02-20 17:15:00,-2.375,16.75,2.875,100.5
5481.362944,2025-02-20 17:30:00,-2.75,17.5,2.6500000000000004,71.0
5262.250912,2025-02-20 17:45:00,-3.125,18.25,2.4250000000000003,41.5
5257.144384,2025-02-20 18:00:00,-3.5,19.0,2.2,12.0
5378.590912,2025-02-20 18:15:00,-3.7,19.5,2.2750000000000004,9.0
5619.790912,2025-02-20 18:30:00,-3.9,20.0,2.35,6.0
5789.290912,2025-02-20 18:45:00,-4.1,20.5,2.425,3.0
5788.333312,2025-02-20 19:00:00,-4.3,21.0,2.5,0.0
5782.39936,2025-02-20 19:15:00,-4.45,21.25,2.6,0.0
5747.79808,2025-02-20 19:30:00,-4.6,21.5,2.7,0.0
5665.273792,2025-02-20 19:45:00,-4.75,21.75,2.8,0.0
5534.849728,2025-02-20 20:00:00,-4.9,22.0,2.9,0.0
5508.334816,2025-02-20 20:15:00,-4.95,25.25,2.675,0.0
5490.7,2025-02-20 20:30:00,-5.0,28.5,2.45,0.0
5439.35968,2025-02-20 20:45:00,-5.05,31.75,2.225,0.0
5327.272192,2025-02-20 21:00:00,-5.1,35.0,2.0,0.0
5270.695456,2025-02-20 21:15:00,-5.125,36.75,1.725,0.0
5169.674656,2025-02-20 21:30:00,-5.15,38.5,1.45,0.0
5068.109728,2025-02-20 21:45:00,-5.175,40.25,1.1749999999999998,0.0
4950.513952,2025-02-20 22:00:00,-5.2,42.0,0.9,0.0
4808.205184,2025-02-20 22:15:00,-5.275,42.0,1.125,0.0
4676.985184,2025-02-20 22:30:00,-5.35,42.0,1.35,0.0
4504.07824,2025-02-20 22:45:00,-5.425,42.0,1.5750000000000002,0.0
4355.185984,2025-02-20 23:00:00,-5.5,42.0,1.8,0.0
4179.386848,2025-02-20 23:15:00,-5.55,41.0,1.95,0.0
4039.15984,2025-02-20 23:30:00,-5.6,40.0,2.1,0.0
3906.769888,2025-02-20 23:45:00,-5.65,39.0,2.25,0.0
3801.261952,2025-02-21 00:00:00,-5.7,38.0,2.4,0.0
3750.18016,2025-02-21 00:15:00,-5.7,36.25,2.6,0.0
3679.185664,2025-02-21 00:30:00,-5.7,34.5,2.8,0.0
3625.23952,2025-02-21 00:45:00,-5.7,32.75,3.0,0.0
3576.472672,2025-02-21 01:00:00,-5.7,31.0,3.2,0.0
3530.036128,2025-02-21 01:15:00,-5.725,30.25,3.225,0.0
3517.82176,2025-02-21 01:30:00,-5.75,29.5,3.25,0.0
3464.527456,2025-02-21 01:45:00,-5.775,28.75,3.275,0.0
3447.831712,2025-02-21 02:00:00,-5.8,28.0,3.3,0.0
3424.780672,2025-02-21 02:15:00,-5.9,28.25,3.2249999999999996,0.0
3428.233792,2025-02-21 02:30:00,-6.0,28.5,3.15,0.0
3381.59872,2025-02-21 02:45:00,-6.1,28.75,3.075,0.0
3360.078016,2025-02-21 03:00:00,-6.2,29.0,3.0,0.0
3353.27008,2025-02-21 03:15:00,-6.25,29.5,2.975,0.0
3339.256096,2025-02-21 03:30:00,-6.300000000000001,30.0,2.95,0.0
3315.089248,2025-02-21 03:45:00,-6.3500000000000005,30.5,2.925,0.0
3301.374976,2025-02-21 04:00:00,-6.4,31.0,2.9,0.0
3301.85872,2025-02-21 04:15:00,-6.4750000000000005,31.0,2.875,0.0
3288.458848,2025-02-21 04:30:00,-6.550000000000001,31.0,2.8499999999999996,0.0
3298.066336,2025-02-21 04:45:00,-6.625,31.0,2.8249999999999997,0.0
3304.252672,2025-02-21 05:00:00,-6.7,31.0,2.8,0.0
3303.490432,2025-02-21 05:15:00,-6.775,31.0,2.8,0.0
3311.584864,2025-02-21 05:30:00,-6.85,31.0,2.8,0.0
3348.333952,2025-02-21 05:45:00,-6.925,31.0,2.8,0.0
3355.081792,2025-02-21 06:00:00,-7.0,31.0,2.8,0.0
3418.302304,2025-02-21 06:15:00,-7.025,31.0,2.8249999999999997,0.5
3484.048,2025-02-21 06:30:00,-7.05,31.0,2.8499999999999996,1.0
3551.704384,2025-02-21 06:45:00,-7.074999999999999,31.0,2.875,1.5
3649.826368,2025-02-21 07:00:00,-7.1,31.0,2.9,2.0
3806.889568,2025-02-21 07:15:00,-7.0,30.25,3.075,22.25
3979.107328,2025-02-21 07:30:00,-6.9,29.5,3.25,42.5
4278.267328,2025-02-21 07:45:00,-6.8,28.75,3.425,62.75
4950.99904,2025-02-21 08:00:00,-6.7,28.0,3.6,83.0
5561.908288,2025-02-21 08:15:00,-6.65,28.25,3.575,123.75
5840.250112,2025-02-21 08:30:00,-6.6,28.5,3.55,164.5
6017.736256,2025-02-21 08:45:00,-6.55,28.75,3.525,205.25
6111.228448,2025-02-21 09:00:00,-6.5,29.0,3.5,246.0
6207.88,2025-02-21 09:15:00,-6.225,28.0,3.575,286.75
6276.20032,2025-02-21 09:30:00,-5.95,27.0,3.65,327.5
6347.76064,2025-02-21 09:45:00,-5.675000000000001,26.0,3.7249999999999996,368.25
6382.405504,2025-02-21 10:00:00,-5.4,25.0,3.8,409.0
6421.362304,2025-02-21 10:15:00,-5.15,24.25,3.8499999999999996,440.5
6469.374016,2025-02-21 10:30:00,-4.9,23.5,3.9,472.0
6483.215296,2025-02-21 10:45:00,-4.65,22.75,3.95,503.5
6506.905984,2025-02-21 11:00:00,-4.4,22.0,4.0,535.0
6501.466048,2025-02-21 11:15:00,-4.15,21.5,4.05,553.0
6357.233152,2025-02-21 11:30:00,-3.9000000000000004,21.0,4.1,571.0
6079.605664,2025-02-21 11:45:00,-3.65,20.5,4.15,589.0
5380.116256,2025-02-21 12:00:00,-3.4,20.0,4.2,607.0
4971.434176,2025-02-21 12:15:00,-3.2,19.5,4.225,609.5
4909.41856,2025-02-21 12:30:00,-3.0,19.0,4.25,612.0
4891.756576,2025-02-21 12:45:00,-2.8,18.5,4.275,614.5
4947.717376,2025-02-21 13:00:00,-2.6,18.0,4.3,617.0
5098.013152,2025-02-21 13:15:00,-2.5,17.75,4.35,604.0
5478.022624,2025-02-21 13:30:00,-2.4000000000000004,17.5,4.4,591.0
5919.274816,2025-02-21 13:45:00,-2.3000000000000003,17.25,4.45,578.0
6008.167168,2025-02-21 14:00:00,-2.2,17.0,4.5,565.0
6106.055296,2025-02-21 14:15:00,-2.2,17.0,4.475,537.75
6136.822624,2025-02-21 14:30:00,-2.2,17.0,4.45,510.5
6162.974656,2025-02-21 14:45:00,-2.2,17.0,4.425000000000001,483.25
6162.76096,2025-02-21 15:00:00,-2.2,17.0,4.4,456.0
6210.037216,2025-02-21 15:15:00,-2.25,17.0,4.4,417.5
6295.084384,2025-02-21 15:30:00,-2.3,17.0,4.4,379.0
6300.822784,2025-02-21 15:45:00,-2.35,17.0,4.4,340.5
6347.79952,2025-02-21 16:00:00,-2.4,17.0,4.4,302.0
6389.530048,2025-02-21 16:15:00,-2.6,17.25,4.275,259.5
6413.492512,2025-02-21 16:30:00,-2.8,17.5,4.15,217.0
6373.245664,2025-02-21 16:45:00,-3.0,17.75,4.025,174.5
6269.323264,2025-02-21 17:00:00,-3.2,18.0,3.9,132.0
6142.563904,2025-02-21 17:15:00,-3.5,18.75,3.8,102.25
5783.545984,2025-02-21 17:30:00,-3.8000000000000003,19.5,3.7,72.5
5501.03872,2025-02-21 17:45:00,-4.1000000000000005,20.25,3.6,42.75
5498.55904,2025-02-21 18:00:00,-4.4,21.0,3.5,13.0
5616.028288,2025-02-21 18:15:00,-4.525,21.25,3.55,9.75
5863.497376,2025-02-21 18:30:00,-4.65,21.5,3.6,6.5
6086.904064,2025-02-21 18:45:00,-4.775,21.75,3.6500000000000004,3.25
6121.928128,2025-02-21 19:00:00,-4.9,22.0,3.7,0.0
6118.826368,2025-02-21 19:15:00,-4.9750000000000005,22.0,3.7,0.0
6085.23856,2025-02-21 19:30:00,-5.050000000000001,22.0,3.7,0.0
5982.757696,2025-02-21 19:45:00,-5.125,22.0,3.7,0.0
5854.916896,2025-02-21 20:00:00,-5.2,22.0,3.7,0.0
5812.466368,2025-02-21 20:15:00,-5.25,22.5,3.6,0.0
5817.250432,2025-02-21 20:30:00,-5.300000000000001,23.0,3.5,0.0
5743.674496,2025-02-21 20:45:00,-5.3500000000000005,23.5,3.4,0.0
5638.70032,2025-02-21 21:00:00,-5.4,24.0,3.3,0.0
5558.253472,2025-02-21 21:15:00,-5.45,24.0,3.175,0.0
5449.805824,2025-02-21 21:30:00,-5.5,24.0,3.05,0.0
5336.131072,2025-02-21 21:45:00,-5.55,24.0,2.925,0.0
5202.527488,2025-02-21 22:00:00,-5.6,24.0,2.8,0.0
5067.407008,2025-02-21 22:15:00,-5.6499999999999995,24.0,2.6999999999999997,0.0
4922.809408,2025-02-21 22:30:00,-5.699999999999999,24.0,2.5999999999999996,0.0
4757.013472,2025-02-21 22:45:00,-5.75,24.0,2.5,0.0
4562.93968,2025-02-21 23:00:00,-5.8,24.0,2.4,0.0
4398.676096,2025-02-21 23:15:00,-5.85,24.25,2.425,0.0
4261.465024,2025-02-21 23:30:00,-5.9,24.5,2.45,0.0
4093.216096,2025-02-21 23:45:00,-5.95,24.75,2.475,0.0
3987.13936,2025-02-22 00:00:00,-6.0,25.0,2.5,0.0
3932.114176,2025-02-22 00:15:00,-6.05,25.0,2.575,0.0
3855.283744,2025-02-22 00:30:00,-6.1,25.0,2.65,0.0
3795.34048,2025-02-22 00:45:00,-6.15,25.0,2.7249999999999996,0.0
3767.766688,2025-02-22 01:00:00,-6.2,25.0,2.8,0.0
3716.105056,2025-02-22 01:15:00,-6.25,24.75,2.8249999999999997,0.0
3688.473952,2025-02-22 01:30:00,-6.300000000000001,24.5,2.8499999999999996,0.0
3665.350048,2025-02-22 01:45:00,-6.3500000000000005,24.25,2.875,0.0
3623.461792,2025-02-22 02:00:00,-6.4,24.0,2.9,0.0
3605.694304,2025-02-22 02:15:00,-6.45,24.25,2.85,0.0
3581.37136,2025-02-22 02:30:00,-6.5,24.5,2.8,0.0
3549.204256,2025-02-22 02:45:00,-6.55,24.75,2.75,0.0
3529.94128,2025-02-22 03:00:00,-6.6,25.0,2.7,0.0
3508.557376,2025-02-22 03:15:00,-6.675,25.5,2.625,0.0
3492.645184,2025-02-22 03:30:00,-6.75,26.0,2.55,0.0
3498.380512,2025-02-22 03:45:00,-6.825,26.5,2.475,0.0
3482.329888,2025-02-22 04:00:00,-6.9,27.0,2.4,0.0
3474.502624,2025-02-22 04:15:00,-6.9750000000000005,27.25,2.3,0.0
3452.513632,2025-02-22 04:30:00,-7.050000000000001,27.5,2.2,0.0
3438.249568,2025-02-22 04:45:00,-7.125,27.75,2.1,0.0
3443.736256,2025-02-22 05:00:00,-7.2,28.0,2.0,0.0
3438.67072,2025-02-22 05:15:00,-7.3,28.25,1.9,0.0
3459.986176,2025-02-22 05:30:00,-7.4,28.5,1.8,0.0
3477.155584,2025-02-22 05:45:00,-7.5,28.75,1.7000000000000002,0.0
3501.361792,2025-02-22 06:00:00,-7.6,29.0,1.6,0.0
3575.913184,2025-02-22 06:15:00,-7.6499999999999995,29.25,1.5,0.5
3635.58928,2025-02-22 06:30:00,-7.699999999999999,29.5,1.4,1.0
3732.453664,2025-02-22 06:45:00,-7.75,29.75,1.3,1.5
3830.31856,2025-02-22 07:00:00,-7.8,30.0,1.2,2.0
3989.503072,2025-02-22 07:15:00,-7.5,29.0,1.25,23.0
4160.268448,2025-02-22 07:30:00,-7.199999999999999,28.0,1.2999999999999998,44.0
4464.588928,2025-02-22 07:45:00,-6.8999999999999995,27.0,1.3499999999999999,65.0
5210.791552,2025-02-22 08:00:00,-6.6,26.0,1.4,86.0
5846.951872,2025-02-22 08:15:00,-6.375,26.25,1.375,127.0
6116.890432,2025-02-22 08:30:00,-6.15,26.5,1.35,168.0
6267.474016,2025-02-22 08:45:00,-5.925,26.75,1.325,209.0
6396.722944,2025-02-22 09:00:00,-5.7,27.0,1.3,250.0
6458.631232,2025-02-22 09:15:00,-5.225,26.0,1.625,290.75
6524.822464,2025-02-22 09:30:00,-4.75,25.0,1.9500000000000002,331.5
6580.42144,2025-02-22 09:45:00,-4.275,24.0,2.2750000000000004,372.25
6629.53888,2025-02-22 10:00:00,-3.8,23.0,2.6,413.0
6684.590272,2025-02-22 10:15:00,-3.525,22.25,2.825,444.5
6721.073632,2025-02-22 10:30:00,-3.25,21.5,3.05,476.0
6740.02,2025-02-22 10:45:00,-2.975,20.75,3.275,507.5
6741.766528,2025-02-22 11:00:00,-2.7,20.0,3.5,539.0
6724.063744,2025-02-22 11:15:00,-2.475,19.25,3.625,557.0
6601.390048,2025-02-22 11:30:00,-2.25,18.5,3.75,575.0
6296.309248,2025-02-22 11:45:00,-2.0250000000000004,17.75,3.875,593.0
5550.946528,2025-02-22 12:00:00,-1.8,17.0,4.0,611.0
5143.282144,2025-02-22 12:15:00,-1.55,16.75,4.175,613.75
5090.231392,2025-02-22 12:30:00,-1.3,16.5,4.35,616.5
5057.208448,2025-02-22 12:45:00,-1.05,16.25,4.525,619.25
5131.677856,2025-02-22 13:00:00,-0.8,16.0,4.7,622.0
5269.356256,2025-02-22 13:15:00,-0.7000000000000001,15.5,4.8,608.75
5654.707648,2025-02-22 13:30:00,-0.6000000000000001,15.0,4.9,595.5
6169.332352,2025-02-22 13:45:00,-0.5,14.5,5.0,582.25
6263.216896,2025-02-22 14:00:00,-0.4,14.0,5.1,569.0
6374.227168,2025-02-22 14:15:00,-0.45,14.0,5.074999999999999,542.0
6396.367648,2025-02-22 14:30:00,-0.5,14.0,5.05,515.0
6417.286048,2025-02-22 14:45:00,-0.55,14.0,5.025,488.0
6434.357536,2025-02-22 15:00:00,-0.6,14.0,5.0,461.0
6465.342784,2025-02-22 15:15:00,-0.7999999999999999,14.0,4.85,422.75
6533.282464,2025-02-22 15:30:00,-1.0,14.0,4.7,384.5
6576.935296,2025-02-22 15:45:00,-1.2,14.0,4.550000000000001,346.25
6577.090912,2025-02-22 16:00:00,-1.4,14.0,4.4,308.0
6662.2384,2025-02-22 16:15:00,-1.6749999999999998,14.5,4.2250000000000005,265.0
6667.994656,2025-02-22 16:30:00,-1.95,15.0,4.050000000000001,222.0
6675.991552,2025-02-22 16:45:00,-2.225,15.5,3.875,179.0
6574.475296,2025-02-22 17:00:00,-2.5,16.0,3.7,136.0
6460.750912,2025-02-22 17:15:00,-2.875,16.5,3.6500000000000004,105.5
6043.674496,2025-02-22 17:30:00,-3.25,17.0,3.6,75.0
5783.973952,2025-02-22 17:45:00,-3.625,17.5,3.55,44.5
5785.975936,2025-02-22 18:00:00,-4.0,18.0,3.5,14.0
5874.22,2025-02-22 18:15:00,-4.175,18.25,3.45,10.5
6105.602464,2025-02-22 18:30:00,-4.35,18.5,3.4,7.0
6324.303424,2025-02-22 18:45:00,-4.525,18.75,3.3499999999999996,3.5
6322.41952,2025-02-22 19:00:00,-4.7,19.0,3.3,0.0
6311.14048,2025-02-22 19:15:00,-4.875,19.5,3.425,0.0
6268.96096,2025-02-22 19:30:00,-5.050000000000001,20.0,3.55,0.0
6175.99984,2025-02-22 19:45:00,-5.2250000000000005,20.5,3.675,0.0
5995.502464,2025-02-22 20:00:00,-5.4,21.0,3.8,0.0
5949.19888,2025-02-22 20:15:00,-5.5,23.0,3.75,0.0
5951.03968,2025-02-22 20:30:00,-5.6,25.0,3.7,0.0
5912.474176,2025-02-22 20:45:00,-5.7,27.0,3.65,0.0
5769.048928,2025-02-22 21:00:00,-5.8,29.0,3.6,0.0
5678.831872,2025-02-22 21:15:00,-5.875,29.25,3.425,0.0
5575.711552,2025-02-22 21:30:00,-5.949999999999999,29.5,3.25,0.0
5491.665664,2025-02-22 21:45:00,-6.0249999999999995,29.75,3.075,0.0
5346.736576,2025-02-22 22:00:00,-6.1,30.0,2.9,0.0
5214.607648,2025-02-22 22:15:00,-6.125,30.0,2.8,0.0
5048.106208,2025-02-22 22:30:00,-6.15,30.0,2.7,0.0
4864.709248,2025-02-22 22:45:00,-6.175,30.0,2.6,0.0
4705.805824,2025-02-22 23:00:00,-6.2,30.0,2.5,0.0
4502.414176,2025-02-22 23:15:00,-6.25,29.5,2.6,0.0
4377.350272,2025-02-22 23:30:00,-6.300000000000001,29.0,2.7,0.0
4201.870912,2025-02-22 23:45:00,-6.3500000000000005,28.5,2.8,0.0
4085.45824,2025-02-23 00:00:00,-6.4,28.0,2.9,0.0
4014.69952,2025-02-23 00:15:00,-6.45,27.25,3.075,0.0
3944.9608,2025-02-23 00:30:00,-6.5,26.5,3.25,0.0
3902.333632,2025-02-23 00:45:00,-6.55,25.75,3.425,0.0
3856.433632,2025-02-23 01:00:00,-6.6,25.0,3.6,0.0
3803.696128,2025-02-23 01:15:00,-6.699999999999999,25.25,3.55,0.0
3759.752032,2025-02-23 01:30:00,-6.8,25.5,3.5,0.0
3752.169568,2025-02-23 01:45:00,-6.9,25.75,3.45,0.0
3708.91888,2025-02-23 02:00:00,-7.0,26.0,3.4,0.0
3684.256768,2025-02-23 02:15:00,-7.1,26.5,3.35,0.0
3662.756416,2025-02-23 02:30:00,-7.2,27.0,3.3,0.0
3651.375616,2025-02-23 02:45:00,-7.300000000000001,27.5,3.25,0.0
3614.863744,2025-02-23 03:00:00,-7.4,28.0,3.2,0.0
3594.119488,2025-02-23 03:15:00,-7.45,28.0,3.1750000000000003,0.0
3566.72128,2025-02-23 03:30:00,-7.5,28.0,3.1500000000000004,0.0
3547.609888,2025-02-23 03:45:00,-7.55,28.0,3.125,0.0
3543.095776,2025-02-23 04:00:00,-7.6,28.0,3.1,0.0
3528.572992,2025-02-23 04:15:00,-7.6499999999999995,28.25,3.075,0.0
3532.259488,2025-02-23 04:30:00,-7.699999999999999,28.5,3.05,0.0
3523.669408,2025-02-23 04:45:00,-7.75,28.75,3.025,0.0
3513.967648,2025-02-23 05:00:00,-7.8,29.0,3.0,0.0
3521.269888,2025-02-23 05:15:00,-7.85,29.5,3.0,0.0
3527.006176,2025-02-23 05:30:00,-7.9,30.0,3.0,0.0
3537.275104,2025-02-23 05:45:00,-7.95,30.5,3.0,0.0
3533.91808,2025-02-23 06:00:00,-8.0,31.0,3.0,0.0
3596.171872,2025-02-23 06:15:00,-8.05,31.0,2.975,0.75
3641.57824,2025-02-23 06:30:00,-8.1,31.0,2.95,1.5
3704.327488,2025-02-23 06:45:00,-8.149999999999999,31.0,2.925,2.25
3811.189888,2025-02-23 07:00:00,-8.2,31.0,2.9,3.0
3960.416416,2025-02-23 07:15:00,-8.024999999999999,30.5,2.95,24.5
4153.615456,2025-02-23 07:30:00,-7.85,30.0,3.0,46.0
4450.730272,2025-02-23 07:45:00,-7.675,29.5,3.05,67.5
5192.397856,2025-02-23 08:00:00,-7.5,29.0,3.1,89.0
5827.4584,2025-02-23 08:15:00,-7.275,28.5,3.125,130.5
6055.476736,2025-02-23 08:30:00,-7.05,28.0,3.1500000000000004,172.0
6218.495296,2025-02-23 08:45:00,-6.824999999999999,27.5,3.1750000000000003,213.5
6335.849728,2025-02-23 09:00:00,-6.6,27.0,3.2,255.0
6385.883584,2025-02-23 09:15:00,-6.175,26.0,3.425,296.0
6503.706208,2025-02-23 09:30:00,-5.75,25.0,3.65,337.0
6545.337856,2025-02-23 09:45:00,-5.325,24.0,3.875,378.0
6587.233792,2025-02-23 10:00:00,-4.9,23.0,4.1,419.0
6653.215936,2025-02-23 10:15:00,-4.575,22.5,4.125,450.75
6709.734976,2025-02-23 10:30:00,-4.25,22.0,4.15,482.5
6721.951552,2025-02-23 10:45:00,-3.9250000000000003,21.5,4.175,514.25
6743.373952,2025-02-23 11:00:00,-3.6,21.0,4.2,546.0
6736.962304,2025-02-23 11:15:00,-3.3,20.5,4.15,564.25
6607.331392,2025-02-23 11:30:00,-3.0,20.0,4.1,582.5
6333.232672,2025-02-23 11:45:00,-2.7,19.5,4.05,600.75
5648.308288,2025-02-23 12:00:00,-2.4,19.0,4.0,619.0
5133.232672,2025-02-23 12:15:00,-2.15,18.75,3.9,621.75
5085.22096,2025-02-23 12:30:00,-1.9,18.5,3.8,624.5
5080.502464,2025-02-23 12:45:00,-1.65,18.25,3.7,627.25
5142.048448,2025-02-23 13:00:00,-1.4,18.0,3.6,630.0
5256.470272,2025-02-23 13:15:00,-1.1749999999999998,17.75,3.55,616.75
5598.583744,2025-02-23 13:30:00,-0.95,17.5,3.5,603.5
6133.342144,2025-02-23 13:45:00,-0.725,17.25,3.45,590.25
6211.153312,2025-02-23 14:00:00,-0.5,17.0,3.4,577.0
6297.709888,2025-02-23 14:15:00,-0.375,16.75,3.35,549.25
6314.33872,2025-02-23 14:30:00,-0.25,16.5,3.3,521.5
6333.746848,2025-02-23 14:45:00,-0.125,16.25,3.25,493.75
6388.224064,2025-02-23 15:00:00,0.0,16.0,3.2,466.0
6387.086848,2025-02-23 15:15:00,0.0,16.0,3.1,427.25
6435.766528,2025-02-23 15:30:00,0.0,16.0,3.0,388.5
6447.785344,2025-02-23 15:45:00,0.0,16.0,2.9,349.75
6481.9216,2025-02-23 16:00:00,0.0,16.0,2.8,311.0
6500.783584,2025-02-23 16:15:00,-0.2,16.5,2.4749999999999996,268.25
6496.314976,2025-02-23 16:30:00,-0.4,17.0,2.15,225.5
6466.576096,2025-02-23 16:45:00,-0.6000000000000001,17.5,1.825,182.75
6348.977536,2025-02-23 17:00:00,-0.8,18.0,1.5,140.0
6192.26128,2025-02-23 17:15:00,-1.25,20.25,1.175,109.0
5769.25984,2025-02-23 17:30:00,-1.7000000000000002,22.5,0.85,78.0
5485.8208,2025-02-23 17:45:00,-2.1500000000000004,24.75,0.5249999999999999,47.0
5456.070112,2025-02-23 18:00:00,-2.6,27.0,0.2,16.0
5556.44032,2025-02-23 18:15:00,-2.725,26.0,0.2,12.0
5768.18176,2025-02-23 18:30:00,-2.85,25.0,0.2,8.0
6019.674496,2025-02-23 18:45:00,-2.975,24.0,0.2,4.0
6026.167168,2025-02-23 19:00:00,-3.1,23.0,0.2,0.0
6017.3416,2025-02-23 19:15:00,-3.375,23.25,0.45,0.0
5959.768288,2025-02-23 19:30:00,-3.6500000000000004,23.5,0.7,0.0
5859.776416,2025-02-23 19:45:00,-3.9250000000000003,23.75,0.95,0.0
5729.074816,2025-02-23 20:00:00,-4.2,24.0,1.2,0.0
5696.01856,2025-02-23 20:15:00,-4.3,27.5,1.55,0.0
5700.432832,2025-02-23 20:30:00,-4.4,31.0,1.9,0.0
5654.426368,2025-02-23 20:45:00,-4.5,34.5,2.25,0.0
5539.137856,2025-02-23 21:00:00,-4.6,38.0,2.6,0.0
5468.226688,2025-02-23 21:15:00,-4.75,40.25,2.5,0.0
5399.824384,2025-02-23 21:30:00,-4.9,42.5,2.4000000000000004,0.0
5321.450272,2025-02-23 21:45:00,-5.05,44.75,2.3000000000000003,0.0
5234.85904,2025-02-23 22:00:00,-5.2,47.0,2.2,0.0
5154.197056,2025-02-23 22:15:00,-5.275,47.25,2.1,0.0
5030.176576,2025-02-23 22:30:00,-5.35,47.5,2.0,0.0
4868.566048,2025-02-23 22:45:00,-5.425,47.75,1.9000000000000001,0.0
4701.147808,2025-02-23 23:00:00,-5.5,48.0,1.8,0.0
4508.584384,2025-02-23 23:15:00,-5.6,47.5,1.775,0.0
4390.904704,2025-02-23 23:30:00,-5.7,47.0,1.75,0.0
4216.347328,2025-02-23 23:45:00,-5.800000000000001,46.5,1.725,0.0
4088.72032,2025-02-24 00:00:00,-5.9,46.0,1.7,0.0
4021.772032,2025-02-24 00:15:00,-5.9750000000000005,44.5,1.725,0.0
3958.335616,2025-02-24 00:30:00,-6.050000000000001,43.0,1.75,0.0
3911.14816,2025-02-24 00:45:00,-6.125,41.5,1.775,0.0
3834.87136,2025-02-24 01:00:00,-6.2,40.0,1.8,0.0
3802.296736,2025-02-24 01:15:00,-6.25,38.0,1.9000000000000001,0.0
3735.781312,2025-02-24 01:30:00,-6.300000000000001,36.0,2.0,0.0
3707.10016,2025-02-24 01:45:00,-6.3500000000000005,34.0,2.1,0.0
3673.574464,2025-02-24 02:00:00,-6.4,32.0,2.2,0.0
3640.415104,2025-02-24 02:15:00,-6.45,31.0,2.225,0.0
3621.483904,2025-02-24 02:30:00,-6.5,30.0,2.25,0.0
3594.735136,2025-02-24 02:45:00,-6.55,29.0,2.275,0.0
3575.446336,2025-02-24 03:00:00,-6.6,28.0,2.3,0.0
3537.93808,2025-02-24 03:15:00,-6.625,28.25,2.275,0.0
3512.42992,2025-02-24 03:30:00,-6.65,28.5,2.25,0.0
3508.137376,2025-02-24 03:45:00,-6.675,28.75,2.225,0.0
